time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-0.921263318869,-0.379126700489,17.604632547,6.27611889725,6.27024178268,0.0,-0.886537964685,-0.403149882914,4.7100666687,0.00492481442974,-0.106819978595,0.0,425.2157499144508,425.2607628265916,425.31830644266574,424.4356092709704
2.760000000000002,-0.974259731852,-0.403436659578,17.8860348428,6.27641181278,6.26379587371,0.0,-0.879492596989,-0.407160286573,4.67019207773,0.0047960053282,-0.108683345965,0.0,412.3297987590484,412.1539950226206,412.57919157421384,412.56773101447976
2.820000000000002,-1.02671486432,-0.427986405449,18.1657283336,6.2761078595,6.25755653664,0.0,-0.868478157601,-0.411146830313,4.65300863473,-0.0481438838276,-0.0959569706449,0.0,418.9976644569474,420.0925381837754,422.0223621208821,417.42711957180416
2.880000000000002,-1.07826888896,-0.452830482374,18.449509292,6.27298316881,6.25163909361,0.0,-0.84937091151,-0.417311183159,4.80572848826,-0.0614100895048,-0.104572236563,0.0,474.1781186250995,473.50801670348653,472.2163058309195,471.19009633763505
2.940000000000002,-1.1286282593,-0.478088748026,18.7398656995,6.26897971413,6.24530025148,0.0,-0.828676374058,-0.424996373056,4.87253185508,-0.0803287684589,-0.107887342161,0.0,448.0289475435776,447.7496214079722,448.7500777942648,447.2081103507135
3.000000000000002,-1.17733431311,-0.504001421589,19.041569486,6.26405846606,6.23870762284,0.0,-0.794046830559,-0.439384010868,5.1828890152,-0.085637504917,-0.114183410611,0.0,519.4603189318528,519.0098008034357,519.1199007146893,518.7428077019212
3.0600000000000023,-1.22416083651,-0.530745932031,19.3536481977,6.25876171641,6.2320067302,0.0,-0.76622080078,-0.452576684091,5.21954797875,-0.0941644226708,-0.107100177907,0.0,442.5498590998637,443.12145684011676,441.40531304069265,440.6943753924899
3.1200000000000023,-1.26928028339,-0.558340637939,19.6662730962,6.25273347601,6.22520415749,0.0,-0.737202353797,-0.467736203056,5.20133669133,-0.117677592548,-0.130461784633,0.0,425.4407236938584,423.4228733948071,425.75531355800774,423.72884307787547
3.1800000000000024,-1.31215165511,-0.587157611408,19.9842902657,6.2460771703,6.21709904721,0.0,-0.6909756121,-0.493591800796,5.39826939492,-0.100057775645,-0.146450415964,0.0,490.6737587632025,489.4700135527486,490.30082577692144,491.59850524675375
3.2400000000000024,-1.35251446658,-0.617419088786,20.3073314136,6.24006620801,6.20794297386,0.0,-0.653703405577,-0.515625525529,5.36985213696,-0.100433538883,-0.169193968809,0.0,424.7697936667705,422.79076323550504,422.63017551548927,422.58855569352676
3.3000000000000025,-1.39029552939,-0.64921059991,20.631084118,6.23368439837,6.19761439294,0.0,-0.604715872568,-0.544662141746,5.4215828916,-0.122135786418,-0.178800990731,0.0,448.6940636009441,447.8850250985575,450.38255546285075,448.61347049832057
3.3600000000000025,-1.42467001886,-0.683025127403,20.9609635986,6.22583650909,6.18683720688,0.0,-0.539986224193,-0.583264769968,5.5735485356,-0.160115423543,-0.18130715109,0.0,479.6024909466568,479.3834878058576,481.91037705635557,479.0151261075042
3.4200000000000026,-1.45463645178,-0.719508788621,21.302809985,6.21636553957,6.17618553755,0.0,-0.457684946885,-0.633953913695,5.8199251789,-0.153669489009,-0.170884696304,0.0,508.2333079262033,508.95375097222234,508.41100739957375,508.8525010013174
3.4800000000000026,-1.47980487394,-0.759013785608,21.6557037383,6.20742779517,6.1660952741,0.0,-0.380257587366,-0.683780871776,5.94238780151,-0.140914484006,-0.163238174235,0.0,475.46243200070523,476.02292775763345,475.28342240309144,476.2407982322474
3.5400000000000027,-1.50076619852,-0.801271449831,22.0104555911,6.19964087004,6.15636068744,0.0,-0.317646072749,-0.725454930617,5.8828227297,-0.11370609975,-0.160326277493,0.0,418.82403567957266,419.0504587634036,419.6501923753066,421.9888067031832
3.6000000000000028,-1.51763911464,-0.846262903555,22.3629630065,6.1925652703,6.14669343043,0.0,-0.243948783044,-0.774844850562,5.86731906394,-0.12808038722,-0.162757368429,0.0,434.865782243158,434.63671900724967,434.292411845931,433.0717910009498
3.660000000000003,-1.53001743813,-0.894276884856,22.7138207124,6.18455519335,6.13647813493,0.0,-0.167820258457,-0.826262375365,5.82792585878,-0.147457795642,-0.192684991425,0.0,427.496386178025,424.90784261401456,427.81158603187123,426.1405508072537
3.720000000000003,-1.53746508288,-0.945632704022,23.0635166122,6.17652274646,6.12487792422,0.0,-0.0794192034804,-0.886307658869,5.828328156,-0.115331629343,-0.194671270937,0.0,440.44661973441737,440.2454396928338,437.8658245640558,440.5132958046394
3.780000000000003,-1.53932900702,-1.00077302869,23.4136356383,6.16932153744,6.11380913417,0.0,0.0182926696832,-0.952300807369,5.84193869812,-0.131589087158,-0.169431890266,0.0,443.7161694632982,445.75015697924067,445.23631449580074,443.89077458507506
3.840000000000003,-1.53508067053,-1.06003633681,23.7648131476,6.16159673501,6.10327856361,0.0,0.124235872462,-1.02380838757,5.86353273368,-0.123599510397,-0.19181922172,0.0,448.6976417468321,446.84610518111083,447.96977455716575,448.60406292605603
3.900000000000003,-1.52419128979,-1.123781685,24.1176818562,6.15395317253,6.09168118346,0.0,0.239778703553,-1.10167404271,5.89818989871,-0.136318314259,-0.196400488349,0.0,453.7770406755116,453.37341588230163,453.3227660007073,452.28477378292365
3.960000000000003,-1.50660239721,-1.19203742913,24.4702701513,6.14571425603,6.08018408598,0.0,0.347499189148,-1.17417234235,5.85457744095,-0.139385265221,-0.18346275951,0.0,428.21236940593457,429.2743713722422,429.155239881988,428.8765698358871
4.020000000000002,-1.48084962548,-1.26577983575,24.8273775894,6.13688117897,6.06907467554,0.0,0.511988788755,-1.2846947996,6.04742658852,-0.171396056354,-0.188774651971,0.0,502.9066395284236,502.4927453677368,503.9908798453568,501.65311926463266
4.080000000000001,-1.44616328288,-1.34555274612,25.1905478788,6.12626984016,6.0578285869,0.0,0.6451969926,-1.37525911414,6.05764119911,-0.190937692297,-0.184885277896,0.0,450.50562020093423,450.7864613670009,450.90213294517065,449.29014372145105
4.14,-1.40293684409,-1.43118020065,25.5557084125,6.11509262111,6.04659084551,0.0,0.796656069924,-1.47994595565,6.1134216811,-0.178324523601,-0.192605031344,0.0,466.1552718030502,465.51912319862737,466.17024327512655,467.1229883530921
4.199999999999998,-1.35031920051,-1.523349578,25.9244492479,6.10458321736,6.03564693734,0.0,0.958228247139,-1.59324391852,6.17688213155,-0.169481450869,-0.167333477692,0.0,469.05214372588364,470.98021912922263,471.0225534820991,471.67840885944287
4.259999999999997,-1.28930987654,-1.62144209889,26.2910428367,6.09472619118,6.02578848298,0.0,1.0762329062,-1.67723916988,6.04305394072,-0.155524552665,-0.158861647633,0.0,406.4580738165706,407.1882768411182,406.14396777732566,407.36550954332074
4.319999999999996,-1.21990934219,-1.72553684264,26.6538869473,6.0859129559,6.0160083816,0.0,1.23790280588,-1.79327885897,6.0509911925,-0.133626575948,-0.172914754678,0.0,455.967839427218,454.8186862979904,454.0769820459096,455.810613539513
4.379999999999995,-1.1405816384,-1.83677162047,27.0172808073,6.07789608594,6.00600664314,0.0,1.40717107923,-1.91513795905,6.06131906177,-0.133590383424,-0.156514184354,0.0,457.43947510315354,458.7180271598568,457.1874254952351,457.1744132002173
4.439999999999993,-1.05052156109,-1.95573665229,27.3825572355,6.06988971358,5.99671293722,0.0,1.59554532012,-2.05094001336,6.11344072705,-0.133139870786,-0.151842776066,0.0,472.86622414718806,473.20492494267785,472.597847938721,472.6173474079251
4.499999999999992,-0.949868661488,-2.08235360603,27.747928559,6.06194728671,5.98752683923,0.0,1.76026165638,-2.17020052345,6.0650765924,-0.130885583549,-0.155742790642,0.0,441.6118630126671,441.26766114680316,443.191218822889,443.36034988566433
4.559999999999991,-0.83980655133,-2.21579637564,28.108324699,6.05424311287,5.97880998813,0.0,1.90918855146,-2.27846259221,5.94800561417,-0.123854447945,-0.129930350873,0.0,418.92079376212786,421.13824524954185,418.8659934176685,419.46099148542
4.6199999999999894,-0.719922333299,-2.35639115636,28.4639857186,6.04697006818,5.97117892065,0.0,2.0875081771,-2.40854680932,5.9067448299,-0.116410066067,-0.122196481644,0.0,446.16471438188506,446.78113769959424,446.01901417738924,446.6135041024027
4.679999999999988,-0.589829311704,-2.5044576458,28.8152495665,6.04046920962,5.96413146744,0.0,2.24947456897,-2.52749798284,5.80182756653,-0.0957812163677,-0.109360859106,0.0,424.1962252442957,425.2841338094322,425.6635600520239,427.4145748514536
4.739999999999987,-0.449068580872,-2.66036942631,29.1626428975,6.03525462396,5.95787656153,0.0,2.44294507105,-2.66991414946,5.77722942167,-0.0733646947939,-0.0956075492673,0.0,453.3233617615113,454.41809505505137,453.24356849452465,455.0357025193477
4.799999999999986,-0.2974571801,-2.82428585012,29.506035678,6.03072974556,5.95176483846,0.0,2.61119782508,-2.79431759669,5.66901250805,-0.0798640192542,-0.118866238909,0.0,427.44773089598823,425.45063349235977,426.9610709560127,426.40131039576977
4.859999999999984,-0.134344037638,-2.99669123307,29.8465722556,6.02586894199,5.94447265993,0.0,2.82629492916,-2.95278321451,5.68116683351,-0.0834157852888,-0.12749059826,0.0,469.59344033023126,468.91125730724247,467.6922497092021,467.41052113748225
4.919999999999983,0.0411719216563,-3.17823586489,30.1860314893,6.02064464927,5.93677070158,0.0,3.02470108308,-3.09902486592,5.63342188326,-0.0956183464584,-0.130174887089,0.0,450.9219896269895,450.69022632354864,451.0536512704012,450.060604454372
4.979999999999982,0.228241384555,-3.36830417768,30.5212945264,6.01458003305,5.92869241758,0.0,3.21145337247,-3.23699325563,5.54151476975,-0.115168546385,-0.145513696614,0.0,437.412230150017,436.11533135545244,438.0624797081435,436.4240433586497
5.0399999999999805,0.427384880951,-3.56728514275,30.8529142898,6.00729667575,5.92018671511,0.0,3.4271301033,-3.39613195089,5.5114501443,-0.138258126742,-0.13515926665,0.0,459.3285158724054,460.1310905083632,460.68472109684933,458.8417203693674
